date,price,ma_200,simplified_mvrv,mvrv_z_score,market_cap,hash_rate,rhodl_proxy,fear_greed_index
2025-04-21,85073.16544858096,,,,1733691326981.25,771877846.401681,0.9248929008230253,39
2025-04-21,85073.16544858096,,,,1748292442200.0,771877846.401681,0.9119766060454583,39
2025-04-21,85073.16544858096,,,,1734601148512.5,771877846.401681,0.9151272720930405,39
2025-04-22,87452.04699068287,,,,1752637236425.0,949532271.367147,0.9481248296203799,47
2025-04-22,87452.04699068287,,,,1755107483287.5,949532271.367147,0.9810843825170883,47
2025-04-22,87452.04699068287,,,,1758213103800.0,949532271.367147,1.0140238483542612,47
2025-04-22,87452.04699068287,,,,1800015746581.25,949532271.367147,1.0437889358624888,47
2025-04-22,87452.04699068287,,,,1817714950625.0,949532271.367147,1.0735208459077892,47
2025-04-23,93576.16588573981,,,,1842482695056.25,698365670.5539016,1.0612580782881469,72
2025-04-23,93576.16588573981,,,,1869494296775.0,698365670.5539016,1.048988817841662,72
2025-04-23,93576.16588573981,,,,1828383069512.5,698365670.5539016,1.0068715195499298,72
2025-04-23,93576.16588573981,,,,1862622175125.0,698365670.5539016,0.9646903252650786,72
2025-04-24,93605.45230873208,,,,1847858584762.5,863768066.2114046,0.9502316117674642,63
2025-04-24,93605.45230873208,,,,1831863817000.0,863768066.2114046,0.9357666443083461,63
2025-04-24,93605.45230873208,,,,1843964492518.75,863768066.2114046,0.9212954188292213,63
2025-04-24,93605.45230873208,,,,1852908235862.5,863768066.2114046,0.9495823316471691,63
2025-04-24,93605.45230873208,,,,1857146255275.0,863768066.2114046,0.9778685138322071,63
2025-04-25,93872.81422867288,,,,1854911315675.0,882146110.1733494,1.0092373392167466,60
2025-04-25,93872.81422867288,,,,1860678290143.75,882146110.1733494,1.0406015718875798,60
2025-04-25,93872.81422867288,,,,1875758084062.5,882146110.1733494,1.0436689814289823,60
2025-04-25,93872.81422867288,,,,1886072261203.125,882146110.1733494,1.046735941936308,60
2025-04-26,94773.11200643536,,,,1880521429359.375,814759948.9795519,1.038287374578983,65
2025-04-26,94773.11200643536,,,,1881840823734.375,814759948.9795519,1.0298398860131874,65
2025-04-26,94773.11200643536,,,,1873172466000.0,814759948.9795519,1.0213934760323102,65
2025-04-26,94773.11200643536,,,,1874054995312.5,814759948.9795519,1.0098055958948498,65
2025-04-26,94773.11200643536,,,,1870152097546.875,814759948.9795519,0.9981981514293057,65
2025-04-27,94644.06637120107,,,,1871511180890.625,827011978.2875152,0.9886476387906319,61
2025-04-27,94644.06637120107,,,,1869991045968.75,827011978.2875152,0.9790995148557072,61
2025-04-27,94644.06637120107,,,,1865929218609.375,827011978.2875152,0.9810711562295709,61
2025-04-27,94644.06637120107,,,,1870524984375.0,827011978.2875152,0.98304230459435,61
2025-04-28,93809.33781968223,,,,1859612439843.75,863768066.2114046,0.9908978098268416,54
2025-04-28,93809.33781968223,,,,1876102646250.0,863768066.2114046,0.9987450833301151,54
2025-04-28,93809.33781968223,,,,1891620003796.875,863768066.2114046,1.0065841380363525,54
2025-04-28,93809.33781968223,,,,1865893837265.625,863768066.2114046,1.0123255636027706,54
2025-04-28,93809.33781968223,,,,1875136347656.25,863768066.2114046,1.0182309915899967,54
2025-04-29,95030.60645474444,,,,1884180370078.125,894398139.4813126,1.0292490173251787,60
2025-04-29,95030.60645474444,,,,1885877162343.75,894398139.4813126,1.0402569958486334,60
2025-04-29,95030.60645474444,,,,1889381021531.25,894398139.4813126,1.0449974710107124,60
2025-04-29,95030.60645474444,,,,1891296289968.75,894398139.4813126,1.0502199054977188,60
2025-04-29,95030.60645474444,,,,1880919542109.375,894398139.4813126,1.055442418318431,60
2025-04-30,94256.35946318062,,,,1889090053593.75,808633934.3255703,1.0463569197410656,56
2025-04-30,94256.35946318062,,,,1886080544156.25,808633934.3255703,1.0372661936586636,56
2025-04-30,94256.35946318062,,,,1869051136875.0,808633934.3255703,1.0229510973067528,56
2025-04-30,94256.35946318062,,,,1871740826484.375,808633934.3255703,1.0085155055899464,56
2025-05-01,94235.75331048167,,,,1879971023671.875,827011978.2875152,0.9971474995611539,53
2025-05-01,94235.75331048167,,,,1891120491093.75,827011978.2875152,0.9857768451436334,53
2025-05-01,94235.75331048167,,,,1911464570906.25,827011978.2875152,0.9744035414117891,53
2025-05-01,94235.75331048167,,,,1918582988062.5,827011978.2875152,0.9776505659907386,53
2025-05-01,94235.75331048167,,,,1917916848468.75,827011978.2875152,0.9808983472889761,53
2025-05-02,96426.94522273027,,,,1925829716250.0,974036329.9830736,1.0088853665187998,67
2025-05-02,96426.94522273027,,,,1921152102187.5,974036329.9830736,1.036860311312232,67
2025-05-02,96426.94522273027,,,,1923742843593.75,974036329.9830736,1.0616913565712582,67
2025-05-02,96426.94522273027,,,,1936263164062.5,974036329.9830736,1.086511693595222,67
2025-05-02,96426.94522273027,,,,1927216811325.0,974036329.9830736,1.111321329309421,67
2025-05-03,96855.5681343944,,,,1915707515200.0,999957994.4593519,1.1402480143163316,65
2025-05-03,96855.5681343944,,,,1914425698106.25,999957994.4593519,1.1691477004599686,65
2025-05-03,96855.5681343944,,,,1913004852412.5,999957994.4593519,1.173011610440279,65
2025-05-03,96855.5681343944,,,,1916330433137.5,999957994.4593519,1.1768719173841775,65
2025-05-03,96855.5681343944,,,,1912248386400.0,999957994.4593519,1.1807286263289782,65
2025-05-03,96855.5681343944,,,,1908285759925.0,999957994.4593519,1.1842752143295727,65
2025-05-04,95922.86842404422,,,,1909148742396.875,823060870.7158544,1.1584649977163557,64
2025-05-04,95922.86842404422,,,,1901194210125.0,823060870.7158544,1.1282617721966197,64
2025-05-04,95922.86842404422,,,,1901302485093.75,823060870.7158544,1.0980675031383516,64
2025-05-04,95922.86842404422,,,,1903794278562.5,823060870.7158544,1.0679413683484311,64
2025-05-05,94326.62048529249,,,,1886981636334.375,1036227714.9300332,1.0732529838913252,52
2025-05-05,94326.62048529249,,,,1884587442587.5,1036227714.9300332,1.078556255244689,52
2025-05-05,94326.62048529249,,,,1882987643528.125,1036227714.9300332,1.0838512020553273,52
2025-05-05,94326.62048529249,,,,1875250926090.625,1036227714.9300332,1.1190678540445425,52
2025-05-05,94326.62048529249,,,,1886004374493.75,1036227714.9300332,1.1539320460245273,52
2025-05-05,94326.62048529249,,,,1889111548818.75,1036227714.9300332,1.1887237287560577,52
2025-05-06,94758.8237105546,,,,1876687599462.5,817139569.4876828,1.1873315988118447,59
2025-05-06,94758.8237105546,,,,1878861296528.125,817139569.4876828,1.149972524833927,59
2025-05-06,94758.8237105546,,,,1867509675159.375,817139569.4876828,1.1127198303966268,59
2025-05-06,94758.8237105546,,,,1888769857346.875,817139569.4876828,1.0754862575938164,59
2025-05-06,94758.8237105546,,,,1921986673153.125,817139569.4876828,1.0382717917067052,59
2025-05-07,96854.53198815876,,,,1917546819134.375,894116485.453914,1.0137992155819995,67
2025-05-07,96854.53198815876,,,,1929432970796.875,894116485.453914,0.9893513553927346,67
2025-05-07,96854.53198815876,,,,1925469785015.625,894116485.453914,1.0017924030758256,67
2025-05-07,96854.53198815876,,,,1918368435353.125,894116485.453914,1.0142204434653537,67
2025-05-07,96854.53198815876,,,,1929122644725.0,894116485.453914,1.0266354969496276,67
2025-05-08,97026.49376966801,,,,1972291326434.375,941486895.2792871,1.0468397101010543,65
2025-05-08,97026.49376966801,,,,1980443990559.375,941486895.2792871,1.0672117471954528,65
2025-05-08,97026.49376966801,,,,1972707184059.375,941486895.2792871,1.0746402440889131,65
2025-05-08,97026.49376966801,,,,2010831727375.0,941486895.2792871,1.0820614437088973,65
2025-05-08,97026.49376966801,,,,2042819234843.75,941486895.2792871,1.0894753568026792,65
2025-05-09,103076.27555512934,,,,2040842655468.75,828982171.944026,1.078411648304338,73
2025-05-09,103076.27555512934,,,,2041448157562.5,828982171.944026,1.0671437569099056,73
2025-05-09,103076.27555512934,,,,2056155971500.0,828982171.944026,1.0479441702732013,73
2025-05-09,103076.27555512934,,,,2047426822125.0,828982171.944026,1.0287569769228357,73
2025-05-10,102962.54045692299,,,,2044854348281.25,888195184.2257423,1.019305608112853,70
2025-05-10,102962.54045692299,,,,2048042030343.75,888195184.2257423,1.009818536446898,70
2025-05-10,102962.54045692299,,,,2056791322031.25,888195184.2257423,1.0003420351348653,70
2025-05-10,102962.54045692299,,,,2055807885937.5,888195184.2257423,1.0096839243266804,70
2025-05-10,102962.54045692299,,,,2049461438062.5,888195184.2257423,1.019015416508916,70
2025-05-11,104630.8792994166,,,,2080656124218.75,882273882.9975705,1.0276747505997677,70
2025-05-11,104630.8792994166,,,,2067357627750.0,882273882.9975705,1.036329963166768,70
2025-05-11,104630.8792994166,,,,2074120891312.5,882273882.9975705,1.0350947652203304,70
2025-05-11,104630.8792994166,,,,2074925214562.5,882273882.9975705,1.0338601549028974,70
2025-05-11,104630.8792994166,,,,2072353086437.5,882273882.9975705,1.0326261317952334,70
2025-05-12,103994.061616746,,,,2067595618375.0,858588678.0848842,1.0276996248347043,70
2025-05-12,103994.061616746,,,,2065817650000.0,858588678.0848842,1.0227729808856338,70
2025-05-12,103994.061616746,,,,2074567439000.0,858588678.0848842,1.0188344001364273,70
2025-05-12,103994.061616746,,,,2066234426375.0,858588678.0848842,1.0148957098663292,70
2025-05-12,103994.061616746,,,,2023338127250.0,858588678.0848842,1.0109569100707714,70
2025-05-13,102876.8304286011,,,,2037650402250.0,769769159.6623099,0.9923542884088696,70
2025-05-13,102876.8304286011,,,,2039447788687.5,769769159.6623099,0.9737451519689166,70
2025-05-13,102876.8304286011,,,,2062499886000.0,769769159.6623099,0.959084484894602,70
2025-05-13,102876.8304286011,,,,2060523190687.5,769769159.6623099,0.9444186817456957,70
2025-05-14,104184.49039270742,,,,2068677314250.0,852667376.8567126,0.943344527497318,73
2025-05-14,104184.49039270742,,,,2059946705625.0,852667376.8567126,0.9423700896983103,73
2025-05-14,104184.49039270742,,,,2064127988250.0,852667376.8567126,0.9413956221329591,73
2025-05-14,104184.49039270742,,,,2055993215625.0,852667376.8567126,0.9552542655696157,73
2025-05-14,104184.49039270742,,,,2057592099750.0,852667376.8567126,0.969113332361912,73
2025-05-15,103594.42575090709,,,,2055814296718.75,864509979.3130558,0.984913276647595,70
2025-05-15,103594.42575090709,,,,2043706377500.0,864509979.3130558,1.0005011595739433,70
2025-05-15,103594.42575090709,,,,2023652325156.25,864509979.3130558,1.002244064646562,70
2025-05-15,103594.42575090709,,,,2028429509218.75,864509979.3130558,1.0039861549603253,70
2025-05-15,103594.42575090709,,,,2046516767250.0,864509979.3130558,1.0057274310864155,70
2025-05-16,103708.85136423641,,,,2066789063250.0,805296967.0313396,0.9977797613461837,71
2025-05-16,103708.85136423641,,,,2065010928750.0,805296967.0313396,0.989519569411579,71
2025-05-16,103708.85136423641,,,,2058266397687.5,805296967.0313396,0.9792909562594044,71
2025-05-16,103708.85136423641,,,,2063043858125.0,805296967.0313396,0.9690697154182186,71
2025-05-16,103708.85136423641,,,,2057888834156.25,805296967.0313396,0.9588558389204617,71
2025-05-17,103556.03493982446,,,,2058891835875.0,853317480.0820746,0.9569029572283515,74
2025-05-17,103556.03493982446,,,,2046187378125.0,853317480.0820746,0.9549504356088311,74
2025-05-17,103556.03493982446,,,,2043217135781.25,853317480.0820746,0.9628603179171898,74
2025-05-17,103556.03493982446,,,,2048789281593.75,853317480.0820746,0.9707687420692376,74
2025-05-18,103212.36483885496,,,,2051977538531.25,979723251.2998109,0.9993215478510682,74
2025-05-18,103212.36483885496,,,,2054569837312.5,979723251.2998109,1.027773965986881,74
2025-05-18,103212.36483885496,,,,2064115388437.5,979723251.2998109,1.056194221912061,74
2025-05-18,103212.36483885496,,,,2088759538687.5,979723251.2998109,1.076602705434154,74
2025-05-18,103212.36483885496,,,,2075458804968.75,979723251.2998109,1.0969881455433634,74
2025-05-18,103212.36483885496,,,,2104076570531.25,979723251.2998109,1.1173505812454743,74
2025-05-19,106030.6376831359,,,,2068326366468.75,852722089.09428,1.116838619806624,74
2025-05-19,106030.6376831359,,,,2050853312531.25,852722089.09428,1.0953611519186666,74
2025-05-19,106030.6376831359,,,,2034969447843.75,852722089.09428,1.073899556107862,74
2025-05-19,106030.6376831359,,,,2095573467375.0,852722089.09428,1.0524538147862585,74
2025-05-20,105629.41580436694,,,,2104324887000.0,895055809.829457,1.0378980701757725,71
2025-05-20,105629.41580436694,,,,2108705603062.5,895055809.829457,1.0240003688455341,71
2025-05-20,105629.41580436694,,,,2085073790937.5,895055809.829457,1.010099193627339,71
2025-05-20,105629.41580436694,,,,2074553908000.0,895055809.829457,1.017240906807641,71
2025-05-20,105629.41580436694,,,,2090457692375.0,895055809.829457,1.024384405586423,71
2025-05-21,106786.71995834043,,,,2124242455500.0,870865112.2664988,1.0275988803423377,70
2025-05-21,106786.71995834043,,,,2137166472062.5,870865112.2664988,1.030310448083709,70
2025-05-21,106786.71995834043,,,,2116712748500.0,870865112.2664988,1.026006740539504,70
2025-05-21,106786.71995834043,,,,2166591427968.75,870865112.2664988,1.021705504030835,70
2025-05-21,106786.71995834043,,,,2151700677187.5,870865112.2664988,1.0174067364301422,70
2025-05-22,109665.86371625263,,,,2188864101343.75,907151158.610936,1.0189996358101092,72
2025-05-22,109665.86371625263,,,,2202384773906.25,907151158.610936,1.0205022671659296,72
2025-05-22,109665.86371625263,,,,2197030739437.5,907151158.610936,1.0260034429045664,72
2025-05-22,109665.86371625263,,,,2213333145625.0,907151158.610936,1.0314992430747465,72
2025-05-22,109665.86371625263,,,,2204402793906.25,907151158.610936,1.0369896755518655,72
2025-05-23,111560.356938144,,,,2207592159968.75,937389530.5646338,1.0473671576117076,78
2025-05-23,111560.356938144,,,,2193495855000.0,937389530.5646338,1.0581511022384795,78
2025-05-23,111560.356938144,,,,2203241875656.25,937389530.5646338,1.0629425846842138,78
2025-05-23,111560.356938144,,,,2177422819406.25,937389530.5646338,1.0677322665418236,78
2025-05-23,111560.356938144,,,,2163127823437.5,937389530.5646338,1.0725201488260818,78
2025-05-24,107216.66856870624,,,,2134924050000.0,852722089.09428,1.0636260157660693,66
2025-05-24,107216.66856870624,,,,2140696160625.0,852722089.09428,1.0546654976365282,66
2025-05-24,107216.66856870624,,,,2171106118125.0,852722089.09428,1.0407156002881004,66
2025-05-24,107216.66856870624,,,,2167142505937.5,852722089.09428,1.0267651886818732,66
2025-05-24,107216.66856870624,,,,2157019350000.0,852722089.09428,1.0128142627894077,66
2025-05-25,107831.36374380375,,,,2137954837500.0,913198833.0016756,1.0086484457319393,74
2025-05-25,107831.36374380375,,,,2141144055000.0,913198833.0016756,1.0042007247956013,74
2025-05-25,107831.36374380375,,,,2120887441687.5,913198833.0016756,1.0137117830860136,74
2025-05-25,107831.36374380375,,,,2129045051875.0,913198833.0016756,1.0232141959676757,74
2025-05-25,107831.36374380375,,,,2137996532500.0,913198833.0016756,1.0327079752230537,74
2025-05-26,108861.81037744327,,,,2175958224500.0,925294181.7831548,1.0441440849484687,73
2025-05-26,108861.81037744327,,,,2180737301562.5,925294181.7831548,1.0558475048880247,73
2025-05-26,108861.81037744327,,,,2178959278250.0,925294181.7831548,1.057596417233733,73
2025-05-26,108861.81037744327,,,,2187116353687.5,925294181.7831548,1.0593445316354793,73
2025-05-26,108861.81037744327,,,,2172223929000.0,925294181.7831548,1.0610918486392336,73
2025-05-27,109377.71513263129,,,,2152165054812.5,852722089.09428,1.0511480495441565,74
2025-05-27,109377.71513263129,,,,2167872913750.0,852722089.09428,1.0413140803138776,74
2025-05-27,109377.71513263129,,,,2179606799562.5,852722089.09428,1.0294886703160664,74
2025-05-27,109377.71513263129,,,,2183591223000.0,852722089.09428,1.017660745995147,74
2025-05-27,109377.71513263129,,,,2165916859375.0,852722089.09428,1.0058303065491396,74
2025-05-28,109068.45694901445,,,,2159568393125.0,991818600.0812899,1.0164360744629823,71
2025-05-28,109068.45694901445,,,,2160373421250.0,991818600.0812899,1.026727998025705,71
2025-05-28,109068.45694901445,,,,2165351383281.25,991818600.0812899,1.0489265630799205,71
2025-05-28,109068.45694901445,,,,2141317481250.0,991818600.0812899,1.0710971524599269,71
2025-05-28,109068.45694901445,,,,2130398387656.25,991818600.0812899,1.0932398190168093,71
2025-05-29,107838.18431100152,,,,2146504239687.5,961580228.1275918,1.110503057457387,74
2025-05-29,107838.18431100152,,,,2143136219531.25,961580228.1275918,1.1275503128588327,74
2025-05-29,107838.18431100152,,,,2161825584531.25,961580228.1275918,1.121800754587732,74
2025-05-29,107838.18431100152,,,,2124874532031.25,961580228.1275918,1.1160593388115796,74
2025-05-29,107838.18431100152,,,,2105608974375.0,961580228.1275918,1.1103260482455755,74
2025-05-30,105745.41660358038,,,,2096080430625.0,937389530.5646338,1.1009822563036729,60
2025-05-30,105745.41660358038,,,,2105628841875.0,937389530.5646338,1.0916460176638574,60
2025-05-30,105745.41660358038,,,,2090734763906.25,937389530.5646338,1.0872549022000257,60
2025-05-30,105745.41660358038,,,,2098494750000.0,937389530.5646338,1.0828673335437107,60
2025-05-30,105745.41660358038,,,,2077241392656.25,937389530.5646338,1.0784833073993862,60
2025-05-30,105745.41660358038,,,,2063141861562.5,937389530.5646338,1.0740091805949952,60
2025-05-31,104010.91956242644,,,,2062952870781.25,1016284104.8877773,1.082132116242067,50
2025-05-31,104010.91956242644,,,,2057597032187.5,1016284104.8877773,1.0941822171749511,50
2025-05-31,104010.91956242644,,,,2070126463281.25,1016284104.8877773,1.1062145853208232,50
2025-05-31,104010.91956242644,,,,2077489117812.5,1016284104.8877773,1.1182292597939456,50
2025-05-31,104010.91956242644,,,,2083858203437.5,1016284104.8877773,1.1302655488344329,50
2025-06-01,104687.50742934884,,,,2069559575312.5,839539043.1681639,1.1142002103011783,56
2025-06-01,104687.50742934884,,,,2064602723437.5,839539043.1681639,1.0981396653826296,56
2025-06-01,104687.50742934884,,,,2077529953750.0,839539043.1681639,1.0692706058677597,56
2025-06-01,104687.50742934884,,,,2088072527187.5,839539043.1681639,1.0405908244272206,56
2025-06-02,105710.00593822816,,,,2094839282500.0,839539043.1681639,1.0119096389730162,64
2025-06-02,105710.00593822816,,,,2086502360312.5,839539043.1681639,0.9832270494020441,64
2025-06-02,105710.00593822816,,,,2071607125000.0,839539043.1681639,0.9545430556111917,64
2025-06-02,105710.00593822816,,,,2076187809687.5,839539043.1681639,0.9545664220708971,64
2025-06-02,105710.00593822816,,,,2097263646250.0,839539043.1681639,0.9544240342057664,64
2025-06-03,105884.74263221149,,,,2108204085000.0,908974603.1294405,0.9653480263989728,64
2025-06-03,105884.74263221149,,,,2091718765625.0,908974603.1294405,0.9762640404789781,64
2025-06-03,105884.74263221149,,,,2095107196875.0,908974603.1294405,0.9871720851825679,64
2025-06-03,105884.74263221149,,,,2100284320000.0,908974603.1294405,0.9980721692337765,64
2025-06-04,105434.47745144971,,,,2095524445000.0,795352777.73826,0.9909466485347648,62
2025-06-04,105434.47745144971,,,,2093745653125.0,795352777.73826,0.983820550732504,62
2025-06-04,105434.47745144971,,,,2097531643125.0,795352777.73826,0.976693875756882,62
2025-06-04,105434.47745144971,,,,2087803093750.0,795352777.73826,0.958304498026775,62
2025-06-04,105434.47745144971,,,,2078670686562.5,795352777.73826,0.9399136307410954,62
2025-06-05,104812.9182188067,,,,2088220281875.0,845851366.801007,0.9296471464580817,57
2025-06-05,104812.9182188067,,,,2081870242187.5,845851366.801007,0.9193812755718958,57
2025-06-05,104812.9182188067,,,,2077707345062.5,845851366.801007,0.9275440454200166,57
2025-06-05,104812.9182188067,,,,2009546399468.75,845851366.801007,0.935706327592137,57
2025-06-06,101650.7387545425,,,,2029033326468.75,845851366.801007,0.9438681221319595,45
2025-06-06,101650.7387545425,,,,2055874202250.0,845851366.801007,0.9521488428625439,45
2025-06-06,101650.7387545425,,,,2070591499187.5,845851366.801007,0.9604311463032892,45
2025-06-06,101650.7387545425,,,,2080737632406.25,845851366.801007,0.9605229396064519,45
2025-06-07,104409.74967959142,,,,2072002305468.75,902662279.4965969,0.969660335187382,52
2025-06-07,104409.74967959142,,,,2087117394781.25,902662279.4965969,0.9787962476055878,52
2025-06-07,104409.74967959142,,,,2086133464000.0,902662279.4965969,0.9879131179440235,52
2025-06-07,104409.74967959142,,,,2100652494281.25,902662279.4965969,0.9970281846933761,52
2025-06-07,104409.74967959142,,,,2106028840875.0,902662279.4965969,1.006141448388798,52
2025-06-08,105681.4546141758,,,,2100871069062.5,965785515.8250304,1.025286074592262,62
2025-06-08,105681.4546141758,,,,2099688425375.0,965785515.8250304,1.044419404447109,62
2025-06-08,105681.4546141758,,,,2094331815031.25,965785515.8250304,1.0542451102746186,62
2025-06-08,105681.4546141758,,,,2102888404375.0,965785515.8250304,1.0640632973187583,62
2025-06-08,105681.4546141758,,,,2112836405937.5,965785515.8250304,1.073873974206462,62
2025-06-09,105692.24740699006,,,,2103504529656.25,883725308.5980667,1.0706719356336323,62
2025-06-09,105692.24740699006,,,,2100532998250.0,883725308.5980667,1.067470714782595,62
2025-06-09,105692.24740699006,,,,2107300897687.5,883725308.5980667,1.054112077255509,62
2025-06-09,105692.24740699006,,,,2145473795062.5,883725308.5980667,1.0407554442149787,62
2025-06-09,105692.24740699006,,,,2161186455593.75,883725308.5980667,1.0274008152098737,62
2025-06-10,110261.57485948496,,,,2182663515406.25,1066782693.9505239,1.0430704750251185,71
2025-06-10,110261.57485948496,,,,2174723081343.75,1066782693.9505239,1.0587200090388778,71
2025-06-10,110261.57485948496,,,,2178311183343.75,1066782693.9505239,1.0875242646101486,71
2025-06-10,110261.57485948496,,,,2168382952718.75,1066782693.9505239,1.116287544879123,71
2025-06-10,110261.57485948496,,,,2171374745375.0,1066782693.9505239,1.1450099372173717,71
2025-06-10,110261.57485948496,,,,2178143233562.5,1066782693.9505239,1.173691528748239,71
2025-06-11,110212.73252109604,,,,2176960869250.0,890037632.2309102,1.1745158403027551,72
2025-06-11,110212.73252109604,,,,2176374815218.75,890037632.2309102,1.145974819943959,72
2025-06-11,110212.73252109604,,,,2184336071156.25,890037632.2309102,1.1174371817968514,72
2025-06-11,110212.73252109604,,,,2162481044281.25,890037632.2309102,1.0889029252602629,72
2025-06-12,108679.9760916168,,,,2158515710218.75,934223897.6608136,1.0673429669641121,71
2025-06-12,108679.9760916168,,,,2139244463937.5,934223897.6608136,1.0457914456104376,71
2025-06-12,108679.9760916168,,,,2134285090031.25,934223897.6608136,1.0240159558165622,71
2025-06-12,108679.9760916168,,,,2135487832781.25,934223897.6608136,1.0306917329830938,71
2025-06-12,108679.9760916168,,,,2143449120593.75,934223897.6608136,1.0373618741716477,71
2025-06-13,105979.22902375912,,,,2066530849625.0,915286926.7622839,1.0410433481043053,61
2025-06-13,105979.22902375912,,,,2067733289562.5,915286926.7622839,1.0447221459143823,61
2025-06-13,105979.22902375912,,,,2082055433187.5,915286926.7622839,1.0412282439971667,61
2025-06-13,105979.22902375912,,,,2085842151531.25,915286926.7622839,1.0377373663202636,61
2025-06-13,105979.22902375912,,,,2088635308375.0,915286926.7622839,1.0342495089588026,61
2025-06-14,106045.56440819203,,,,2098585451531.25,949216466.5546213,1.036099048192863,63
2025-06-14,106045.56440819203,,,,2091836587531.25,949216466.5546213,1.0381451331136136,63
2025-06-14,106045.56440819203,,,,2090654053312.5,949216466.5546213,1.0432250087588768,63
2025-06-14,106045.56440819203,,,,2082314775000.0,949216466.5546213,1.0483013788861046,63
2025-06-14,106045.56440819203,,,,2097631420500.0,949216466.5546213,1.0533742471226744,63
2025-06-15,105482.90611628917,,,,2103406248375.0,854616743.0404905,1.0436000795457778,60
2025-06-15,105482.90611628917,,,,2096458454625.0,854616743.0404905,1.0335935987311495,60
2025-06-15,105482.90611628917,,,,2100046611000.0,854616743.0404905,1.0181616101661441,60
2025-06-15,105482.90611628917,,,,2101845657937.5,854616743.0404905,1.0027382604412023,60
2025-06-16,105554.49383061715,,,,2102054695187.5,917456209.4405266,0.9971843876500254,61
2025-06-16,105554.49383061715,,,,2115781504281.25,917456209.4405266,0.9916357611250923,61
2025-06-16,105554.49383061715,,,,2130303628875.0,917456209.4405266,0.9867250807900526,61
2025-06-16,105554.49383061715,,,,2121566586500.0,917456209.4405266,0.9969419241006907,61
2025-06-16,105554.49383061715,,,,2161137474343.75,917456209.4405266,1.007162226860335,61
2025-06-17,106951.2720181497,,,,2129737369593.75,741505703.5204258,0.9897712936191699,68
2025-06-17,106951.2720181497,,,,2123584604312.5,741505703.5204258,0.9723556631303295,68
2025-06-17,106951.2720181497,,,,2096557652937.5,741505703.5204258,0.9445139438294584,68
2025-06-17,106951.2720181497,,,,2091398683750.0,741505703.5204258,0.9166520177581517,68
2025-06-18,104683.42479835715,,,,2087631287468.75,879752529.6005048,0.9105515989798321,52
2025-06-18,104683.42479835715,,,,2100364590156.25,879752529.6005048,0.9044519379678659,52
2025-06-18,104683.42479835715,,,,2086060537093.75,879752529.6005048,0.8983530345810732,52
2025-06-18,104683.42479835715,,,,2082094256156.25,879752529.6005048,0.92090071168469,52
2025-06-18,104683.42479835715,,,,2086478153125.0,879752529.6005048,0.943467551248108,52
2025-06-19,104722.695052907,,,,2085295145312.5,798061223.2804582,0.9531839320663763,57
2025-06-19,104722.695052907,,,,2089678771250.0,798061223.2804582,0.9629134718178222,57
2025-06-19,104722.695052907,,,,2079350521562.5,798061223.2804582,0.9504355987689134,57
2025-06-19,104722.695052907,,,,2074787682500.0,798061223.2804582,0.9379408039697253,57
2025-06-20,104690.65002458123,,,,2080364190000.0,948875942.6405447,0.9490589453350698,54
2025-06-20,104690.65002458123,,,,2076994187500.0,948875942.6405447,0.9601770939299173,54
2025-06-20,104690.65002458123,,,,2108814131562.5,948875942.6405447,0.9712952497542753,54
2025-06-20,104690.65002458123,,,,2095105883750.0,948875942.6405447,0.9955526868477652,54
2025-06-20,104690.65002458123,,,,2061118344687.5,948875942.6405447,1.0198101397145198,54
2025-06-21,103290.105144757,,,,2054169495000.0,886036476.2405084,1.03416092507846,49
2025-06-21,103290.105144757,,,,2060939289562.5,886036476.2405084,1.048280645345327,49
2025-06-21,103290.105144757,,,,2069697006562.5,886036476.2405084,1.0381391646182156,49
2025-06-21,103290.105144757,,,,2061754002187.5,886036476.2405084,1.027998322721296,49
2025-06-21,103290.105144757,,,,2026373758500.0,886036476.2405084,1.0178581195942096,49
2025-06-22,101532.5683847329,,,,2044674842625.0,672382290.480386,0.9739949536148251,42
2025-06-22,101532.5683847329,,,,2046275059125.0,672382290.480386,0.9300766622080264,42
2025-06-22,101532.5683847329,,,,1980871992281.25,672382290.480386,0.8962300344338588,42
2025-06-23,100852.58264648831,,,,2007324895500.0,672382290.480386,0.8623408160804489,47
2025-06-23,100852.58264648831,,,,2028012131250.0,672382290.480386,0.8284089267070155,47
2025-06-23,100852.58264648831,,,,2015296851750.0,672382290.480386,0.7945531720514961,47
2025-06-23,100852.58264648831,,,,2048510395406.25,672382290.480386,0.7606445811094904,47
2025-06-24,105511.62437933135,,,,2088683215781.25,735221756.880422,0.7712516576633146,65
2025-06-24,105511.62437933135,,,,2093862604406.25,735221756.880422,0.7818711707777741,65
2025-06-24,105511.62437933135,,,,2094071306625.0,735221756.880422,0.792503142338084,65
2025-06-24,105511.62437933135,,,,2107800474093.75,735221756.880422,0.8028161732282112,65
2025-06-25,105976.06929808448,,,,2115763663781.25,898604369.5205159,0.8391668498358831,66
2025-06-25,105976.06929808448,,,,2119551451875.0,898604369.5205159,0.8754933090771518,66
2025-06-25,105976.06929808448,,,,2146403921718.75,898604369.5205159,0.9117955751449186,66
2025-06-25,105976.06929808448,,,,2134881664593.75,898604369.5205159,0.9379121108686813,66
2025-06-25,105976.06929808448,,,,2133102215250.0,898604369.5205159,0.9642459955087521,66
